14.845165390684354, 2.7568778855706855
19.49403892233067, 2.526839459996493
29.529798083104442, 2.005847846414587
39.79950762667289, 1.5390428671614749
50.04401408450704, 1.2279929577464785
60.02388814213079, 1.0523712816316988
70.00047484074571, 0.8970654841914558
79.96500788966162, 0.8162512418911816
90.17444918473498, 0.7219040383379114
100.13459908830576, 0.6681776342703527
109.85531967740052, 0.5941243936648943
120.29761556893227, 0.5607357839985974
130.2566696861668, 0.5137813394892174
140.2135322307288, 0.48037081409619553
150.4120156624394, 0.45374320612471486
